class;frame_id;x0;y0;z0;v0;x1;y1;z1;v1;x2;y2;z2;v2;x3;y3;z3;v3;x4;y4;z4;v4;x5;y5;z5;v5;x6;y6;z6;v6;x7;y7;z7;v7;x8;y8;z8;v8;x9;y9;z9;v9;x10;y10;z10;v10;x11;y11;z11;v11;x12;y12;z12;v12;x13;y13;z13;v13;x14;y14;z14;v14;x15;y15;z15;v15;x16;y16;z16;v16;x17;y17;z17;v17;x18;y18;z18;v18;x19;y19;z19;v19;x20;y20;z20;v20;x21;y21;z21;v21;x22;y22;z22;v22;x23;y23;z23;v23;x24;y24;z24;v24;x25;y25;z25;v25;x26;y26;z26;v26;x27;y27;z27;v27;x28;y28;z28;v28;x29;y29;z29;v29;x30;y30;z30;v30;x31;y31;z31;v31;x32;y32;z32;v32
teszt;242;0.636397659778595;0.23732613027095795;0.08146335184574127;0.9986239671707153;0.6270764470100403;0.19958709180355072;0.0762547180056572;0.9979149699211121;0.6246660947799683;0.19753511250019073;0.07611842453479767;0.9979269504547119;0.6223259568214417;0.1954837143421173;0.0759638324379921;0.9979874491691589;0.6266301274299622;0.19755971431732178;0.0315176285803318;0.9983210563659668;0.6238409280776978;0.1942194253206253;0.03152874484658241;0.9984837174415588;0.6208404302597046;0.190952867269516;0.031542278826236725;0.9984996318817139;0.5986325740814209;0.19471071660518646;0.11677641421556473;0.9987637400627136;0.5961052775382996;0.18916216492652893;-0.09312833100557327;0.9991025924682617;0.6276066303253174;0.2686505913734436;0.10899224877357483;0.998424232006073;0.6279699206352234;0.2671577036380768;0.049345359206199646;0.9983609914779663;0.5095958113670349;0.35966554284095764;0.23960228264331818;0.9970053434371948;0.5998008847236633;0.28843435645103455;-0.20485439896583557;0.9992508888244629;0.5682739019393921;0.3626784682273865;0.4805680811405182;0.5493680238723755;0.7891126871109009;0.3161603808403015;-0.08757331222295761;0.9788028001785278;0.6339070200920105;0.37767601013183594;0.7095667123794556;0.40891575813293457;0.734078049659729;0.3008405566215515;0.3452325463294983;0.8395472168922424;0.6411584615707397;0.3718460500240326;0.7498180270195007;0.38537219166755676;0.7255359292030334;0.30160418152809143;0.38808542490005493;0.7917948961257935;0.6376092433929443;0.37302207946777344;0.7412890195846558;0.3827272951602936;0.7174866199493408;0.32520589232444763;0.36991825699806213;0.7848169803619385;0.6343811750411987;0.38414889574050903;0.7083486318588257;0.3923977315425873;0.7175358533859253;0.33795732259750366;0.35403159260749817;0.7901451587677002;0.5145782828330994;0.9222720265388489;0.14466258883476257;0.9589253067970276;0.5671165585517883;0.9207119345664978;-0.14497843384742737;0.9764977097511292;0.5212110877037048;1.2386842966079712;0.2495129108428955;0.26615405082702637;0.583347499370575;1.4006943702697754;-0.08816850185394287;0.6226125955581665;0.5420770645141602;1.5223374366760254;0.3240727484226227;0.07504332065582275;0.5543739199638367;1.7918972969055176;-0.08527744561433792;0.30488574504852295;0.5305337309837341;1.5832552909851074;0.3252573013305664;0.0986923798918724;0.5259629487991333;1.8486783504486084;-0.0841682106256485;0.3508032262325287;0.5909479260444641;1.6113452911376953;0.3964805603027344;0.07428187876939774;0.6163378357887268;1.8792822360992432;-0.1503816395998001;0.1883576661348343
teszt;243;0.6355956196784973;0.2369593232870102;0.12148783355951309;0.9986574649810791;0.6263118982315063;0.1991201937198639;0.11141490191221237;0.9980021715164185;0.6240350008010864;0.19714103639125824;0.11130663007497787;0.9979749917984009;0.6218241453170776;0.1951674073934555;0.11121144890785217;0.9980419874191284;0.6252734661102295;0.19707924127578735;0.06317239999771118;0.9984154105186462;0.6222590208053589;0.19380368292331696;0.0631222054362297;0.9985511898994446;0.6190109848976135;0.19061218202114105;0.06305764615535736;0.9985724687576294;0.5984431505203247;0.19464431703090668;0.1297038197517395;0.9988169074058533;0.5951059460639954;0.18909111618995667;-0.0911443680524826;0.9991319179534912;0.626935601234436;0.2684248089790344;0.14160321652889252;0.9984806180000305;0.6267205476760864;0.26684972643852234;0.07750722020864487;0.9984423518180847;0.505990743637085;0.35968589782714844;0.23376241326332092;0.9966463446617126;0.6012967228889465;0.28675583004951477;-0.20526669919490814;0.999286949634552;0.5308055281639099;0.3747909963130951;0.48653504252433777;0.5258864164352417;0.7857187986373901;0.3130591809749603;-0.08860468119382858;0.9782328605651855;0.6021873950958252;0.40099188685417175;0.7383740544319153;0.3707740008831024;0.7335984110832214;0.30653923749923706;0.3801944851875305;0.8316404223442078;0.6197634935379028;0.40003103017807007;0.7834059000015259;0.34988391399383545;0.7267704010009766;0.3039742708206177;0.43444493412971497;0.7821992039680481;0.6171286106109619;0.3936300277709961;0.7692450881004333;0.3476686179637909;0.716149091720581;0.3294927775859833;0.41689977049827576;0.774979293346405;0.6135699152946472;0.40364229679107666;0.7361682057380676;0.35699567198753357;0.715972900390625;0.3388848900794983;0.39118632674217224;0.7807434797286987;0.5170444846153259;0.9240826964378357;0.14215612411499023;0.9519674777984619;0.5697218179702759;0.9217934608459473;-0.1423613280057907;0.9746578931808472;0.5237782597541809;1.242888331413269;0.24298205971717834;0.26612618565559387;0.5787059664726257;1.398553490638733;-0.08479159325361252;0.643135130405426;0.5421424508094788;1.57888925075531;0.3221830129623413;0.07635096460580826;0.5530804991722107;1.8143882751464844;-0.09823872148990631;0.32415589690208435;0.5302560329437256;1.6451832056045532;0.32603681087493896;0.10427942872047424;0.5233803987503052;1.8790464401245117;-0.09930062294006348;0.37589970231056213;0.5872815847396851;1.6714040040969849;0.36636480689048767;0.0749671682715416;0.6199916005134583;1.9037737846374512;-0.1759655922651291;0.19610369205474854
teszt;244;0.6346743702888489;0.23685842752456665;0.08385425060987473;0.9987289905548096;0.6261606216430664;0.19874215126037598;0.08033213019371033;0.9981197118759155;0.6242313981056213;0.1968446671962738;0.0802108496427536;0.998072624206543;0.6222798228263855;0.19491778314113617;0.08010721951723099;0.9981465339660645;0.6241847276687622;0.19685131311416626;0.033966995775699615;0.998519778251648;0.6208001375198364;0.19364598393440247;0.03392226621508598;0.9986355900764465;0.6170841455459595;0.19052626192569733;0.03389913588762283;0.9986613392829895;0.5986412167549133;0.19424636662006378;0.1260351538658142;0.998891294002533;0.5927579998970032;0.18902301788330078;-0.09056119620800018;0.9991763234138489;0.6266202926635742;0.2682752311229706;0.11447355151176453;0.998554527759552;0.6253230571746826;0.266618549823761;0.05290352180600166;0.9985277652740479;0.5034997463226318;0.35953328013420105;0.24074096977710724;0.9965746998786926;0.5995060205459595;0.2863059937953949;-0.1996472030878067;0.9993311166763306;0.5364634394645691;0.3885825276374817;0.4804367423057556;0.5052535533905029;0.7811965346336365;0.3144766390323639;-0.08542658388614655;0.9774619340896606;0.5972089767456055;0.4094525873661041;0.6861332654953003;0.33754923939704895;0.7301110029220581;0.3103707432746887;0.36691582202911377;0.8249346017837524;0.6162055134773254;0.4088526666164398;0.7202901244163513;0.3190065026283264;0.7232619524002075;0.3092266619205475;0.41185614466667175;0.7743614912033081;0.613967776298523;0.40356704592704773;0.7033931016921997;0.3170880675315857;0.7096368074417114;0.32519155740737915;0.394347220659256;0.7667096257209778;0.6099949479103088;0.4123988449573517;0.6809340715408325;0.32636457681655884;0.7090732455253601;0.33817410469055176;0.3761370778083801;0.7732583284378052;0.5157937407493591;0.9244006276130676;0.144803985953331;0.9467597603797913;0.5666102766990662;0.922020435333252;-0.1450606733560562;0.9735503196716309;0.5217106342315674;1.2457275390625;0.2564638555049896;0.2586994469165802;0.5832833051681519;1.414811134338379;-0.09329142421483994;0.6639955639839172;0.5371025800704956;1.5804392099380493;0.35483184456825256;0.07592353224754333;0.5517908930778503;1.8314050436019897;-0.11177576333284378;0.3502354323863983;0.5239960551261902;1.6489272117614746;0.35875874757766724;0.10683631896972656;0.518885612487793;1.8954955339431763;-0.11362354457378387;0.40613317489624023;0.5860822796821594;1.672034740447998;0.38603657484054565;0.07649964839220047;0.6168544292449951;1.9197636842727661;-0.19184774160385132;0.2129892110824585
teszt;245;0.6333480477333069;0.23773899674415588;0.09196901321411133;0.9987141489982605;0.625294029712677;0.1994926929473877;0.08350908011198044;0.9981300830841064;0.6236492991447449;0.19765760004520416;0.08336483687162399;0.9980413317680359;0.6219967603683472;0.1957842856645584;0.08325134217739105;0.9981204867362976;0.6227705478668213;0.19744622707366943;0.0361403189599514;0.9985500574111938;0.6192968487739563;0.1943458467721939;0.036083951592445374;0.9986380934715271;0.6155271530151367;0.19131967425346375;0.036021843552589417;0.9986670017242432;0.5979404449462891;0.19471246004104614;0.12031092494726181;0.9988993406295776;0.5916286706924438;0.1896258145570755;-0.09300856292247772;0.9991705417633057;0.6258172988891602;0.2684555947780609;0.11741440743207932;0.99857097864151;0.6238744258880615;0.2667604684829712;0.05475425347685814;0.9985653162002563;0.5035359263420105;0.35913386940956116;0.23812207579612732;0.9963454604148865;0.597445547580719;0.2851420044898987;-0.2069813460111618;0.9993513822555542;0.5406389236450195;0.42940643429756165;0.4609457850456238;0.47988513112068176;0.778896689414978;0.3067948520183563;-0.09787081182003021;0.9751787781715393;0.5978773832321167;0.48993879556655884;0.6525939106941223;0.3065437972545624;0.7403064966201782;0.31318238377571106;0.3588864207267761;0.8143287301063538;0.6161612868309021;0.5074911713600159;0.6845700740814209;0.29034096002578735;0.7262697815895081;0.3127652406692505;0.4073394536972046;0.7636287808418274;0.6138828992843628;0.4944377839565277;0.6674472689628601;0.288824200630188;0.7206827402114868;0.3253967761993408;0.3871213495731354;0.7558523416519165;0.6099492311477661;0.4962713122367859;0.6472086310386658;0.29779595136642456;0.7215067744255066;0.3385319709777832;0.3675653636455536;0.763839066028595;0.5179374814033508;0.9257026314735413;0.14327281713485718;0.9400199055671692;0.5706124901771545;0.9225576519966125;-0.14349885284900665;0.971332311630249;0.5257944464683533;1.243986964225769;0.2555483281612396;0.25646504759788513;0.5842148065567017;1.4072790145874023;-0.08993294090032578;0.6791725158691406;0.5393026471138;1.5821188688278198;0.36197391152381897;0.07678385078907013;0.5514759421348572;1.8205170631408691;-0.09727993607521057;0.3595777750015259;0.5261142253875732;1.651350736618042;0.36691105365753174;0.11068698018789291;0.5181998610496521;1.8856538534164429;-0.09847067296504974;0.4208592176437378;0.5874294638633728;1.67281973361969;0.3882434070110321;0.07624801993370056;0.6200439929962158;1.908361792564392;-0.182431161403656;0.21426117420196533
teszt;246;0.6324571967124939;0.23848490417003632;0.07457749545574188;0.998768150806427;0.625020444393158;0.20060086250305176;0.06963098049163818;0.9982264637947083;0.6232287883758545;0.19884590804576874;0.06949473172426224;0.9981091618537903;0.6211001873016357;0.1971380114555359;0.06937714666128159;0.9982045292854309;0.6218443512916565;0.19847990572452545;0.02333499863743782;0.9986290335655212;0.618414580821991;0.19535499811172485;0.023288417607545853;0.9986931681632996;0.6148186922073364;0.19230720400810242;0.023224132135510445;0.998732328414917;0.5959359407424927;0.19577781856060028;0.11813108623027802;0.9989554286003113;0.5909786224365234;0.19046622514724731;-0.10875997692346573;0.999211311340332;0.6253060698509216;0.27000510692596436;0.10411050915718079;0.9986360669136047;0.6232194900512695;0.2679619789123535;0.04330822080373764;0.9986385107040405;0.5026935338973999;0.35934093594551086;0.23527535796165466;0.996512234210968;0.5985032320022583;0.284635454416275;-0.20999374985694885;0.9993984699249268;0.5441876649856567;0.4228768050670624;0.468870609998703;0.44366005063056946;0.7754594683647156;0.29485881328582764;-0.09186547249555588;0.9720171093940735;0.598466694355011;0.4837728440761566;0.6587273478507996;0.27815812826156616;0.7327420711517334;0.31459712982177734;0.3971409499645233;0.8032514452934265;0.6161441206932068;0.4956173896789551;0.6907910108566284;0.264423131942749;0.7228802442550659;0.3149276077747345;0.441797137260437;0.752692461013794;0.613157331943512;0.4852161109447479;0.6726406216621399;0.26326224207878113;0.715536892414093;0.32443997263908386;0.42641887068748474;0.7442283630371094;0.6095988750457764;0.48828446865081787;0.6520170569419861;0.2718537747859955;0.7156622409820557;0.33825504779815674;0.4070010483264923;0.7534282803535461;0.5115143060684204;0.9257394671440125;0.14242278039455414;0.9405983686447144;0.572300136089325;0.9224815964698792;-0.14267538487911224;0.9716658592224121;0.5254864692687988;1.2440382242202759;0.25483596324920654;0.23824788630008698;0.5985139012336731;1.4019452333450317;-0.08783784508705139;0.6856558918952942;0.5412924289703369;1.5645291805267334;0.31486037373542786;0.07236488163471222;0.5540557503700256;1.7937407493591309;-0.08591505140066147;0.35801753401756287;0.5285323262214661;1.6298636198043823;0.3169098198413849;0.1073918342590332;0.5214880704879761;1.8524874448776245;-0.08570671081542969;0.4252493977546692;0.5887373089790344;1.613836407661438;0.34132319688796997;0.07284516096115112;0.6180747151374817;1.8718944787979126;-0.1439979076385498;0.2115924209356308
teszt;247;0.6321333050727844;0.2381957471370697;0.10015885531902313;0.9986843466758728;0.6247732639312744;0.20038656890392303;0.09264342486858368;0.9981393218040466;0.6229358911514282;0.19865818321704865;0.09244325011968613;0.9979901313781738;0.6207945942878723;0.19698083400726318;0.09231498837471008;0.9981001615524292;0.6216980218887329;0.19827447831630707;0.04340973123908043;0.9985619783401489;0.618196427822113;0.1951839178800583;0.043360866606235504;0.9985892176628113;0.614606499671936;0.19217683374881744;0.04328412562608719;0.9986078143119812;0.5954887866973877;0.19573603570461273;0.12666985392570496;0.9989273548126221;0.5907618999481201;0.1904435008764267;-0.10520777851343155;0.9991147518157959;0.6250647902488708;0.2698335647583008;0.12526392936706543;0.9985882043838501;0.6227184534072876;0.26780393719673157;0.060120757669210434;0.9986050724983215;0.5023256540298462;0.3593878149986267;0.23042884469032288;0.9961187243461609;0.5955889821052551;0.2832038998603821;-0.2064187079668045;0.9993600249290466;0.5309253931045532;0.5164672136306763;0.4549724757671356;0.4165893793106079;0.7706426978111267;0.28720012307167053;-0.10656090080738068;0.9695726633071899;0.5772603750228882;0.630988359451294;0.5822004675865173;0.25246018171310425;0.7286034822463989;0.3130689263343811;0.3340177834033966;0.7909844517707825;0.5893570780754089;0.6672681570053101;0.6019126176834106;0.24082395434379578;0.7204948663711548;0.31410157680511475;0.37971776723861694;0.740204393863678;0.5895581841468811;0.6526729464530945;0.573322594165802;0.24005907773971558;0.7147652506828308;0.3248910903930664;0.3633490800857544;0.7322375178337097;0.5868313908576965;0.6445509195327759;0.569492518901825;0.24827973544597626;0.7143317461013794;0.33841434121131897;0.3427737057209015;0.7435110807418823;0.5136308670043945;0.9245895147323608;0.1400466412305832;0.9326679706573486;0.5708529949188232;0.9202958345413208;-0.14029961824417114;0.9678873419761658;0.5342541337013245;1.2503037452697754;0.24921570718288422;0.24801382422447205;0.5941678881645203;1.3923602104187012;-0.08700882643461227;0.6980531811714172;0.5423175692558289;1.6030917167663574;0.36758798360824585;0.07635213434696198;0.5476948022842407;1.7907886505126953;-0.08260159939527512;0.366042822599411;0.5288734436035156;1.6663928031921387;0.3767051100730896;0.11354120820760727;0.5114235877990723;1.8503665924072266;-0.0814800038933754;0.4376097321510315;0.5891465544700623;1.6838103532791138;0.3792389929294586;0.07350797206163406;0.6116100549697876;1.871412992477417;-0.15101370215415955;0.21104811131954193
teszt;248;0.6314260959625244;0.23807808756828308;0.0926181823015213;0.9985793828964233;0.6231069564819336;0.2002423107624054;0.08829004317522049;0.9980248808860779;0.6210421919822693;0.19851692020893097;0.08808695524930954;0.9977875351905823;0.6189677119255066;0.19685955345630646;0.08796528726816177;0.9979526400566101;0.6206651926040649;0.19818083941936493;0.03744449093937874;0.998466432094574;0.617336630821228;0.19506068527698517;0.03737286478281021;0.998432457447052;0.6140573024749756;0.192043736577034;0.03731958568096161;0.9984791278839111;0.5935060977935791;0.19572660326957703;0.13181881606578827;0.9988404512405396;0.5902611017227173;0.1904248595237732;-0.10520195960998535;0.9990094900131226;0.6231961846351624;0.2692984938621521;0.12153900414705276;0.9984875321388245;0.6217356324195862;0.2672775983810425;0.05454634875059128;0.998505175113678;0.5022420883178711;0.3596206307411194;0.24406765401363373;0.9959104657173157;0.5940569639205933;0.2808551788330078;-0.20619000494480133;0.9993758201599121;0.5342682003974915;0.5233529806137085;0.44391104578971863;0.38445937633514404;0.7672882676124573;0.28889545798301697;-0.10671399533748627;0.9663393497467041;0.5682600736618042;0.6416054368019104;0.5360662937164307;0.22959226369857788;0.7251057028770447;0.29395610094070435;0.36030107736587524;0.7894761562347412;0.5762917995452881;0.676697313785553;0.5539523363113403;0.22003284096717834;0.7128334045410156;0.3061150014400482;0.4006241261959076;0.7383897304534912;0.5763225555419922;0.6646761894226074;0.5232148170471191;0.21965791285037994;0.6922285556793213;0.3167625963687897;0.38431090116500854;0.7304175496101379;0.5760126709938049;0.6570565700531006;0.5210006833076477;0.2275860458612442;0.6922368407249451;0.33153653144836426;0.36826837062835693;0.7425312995910645;0.5150095224380493;0.9245373606681824;0.143153116106987;0.9275120496749878;0.5712698698043823;0.9186410903930664;-0.1434454470872879;0.9670373201370239;0.5344590544700623;1.2433528900146484;0.2663954198360443;0.2440270483493805;0.5957284569740295;1.3946011066436768;-0.0913638174533844;0.7071585059165955;0.5427575707435608;1.5612961053848267;0.41099536418914795;0.07496178895235062;0.5498736500740051;1.814062237739563;-0.07655693590641022;0.3780953586101532;0.5293868780136108;1.619771957397461;0.4208010733127594;0.1136552095413208;0.514076828956604;1.8818429708480835;-0.07519067078828812;0.4508594572544098;0.5893546938896179;1.617997407913208;0.42162320017814636;0.07286092638969421;0.6123585104942322;1.891034722328186;-0.1557447910308838;0.21743102371692657
teszt;249;0.6289270520210266;0.2372797429561615;0.09955166280269623;0.9986515045166016;0.6204802989959717;0.19998162984848022;0.09720560908317566;0.998142421245575;0.618721604347229;0.198322594165802;0.09696567803621292;0.9979185461997986;0.6169831156730652;0.1967197060585022;0.09680567681789398;0.9980797171592712;0.6175553202629089;0.1979450285434723;0.048030316829681396;0.9985397458076477;0.6139711141586304;0.19486397504806519;0.04797396808862686;0.9984895586967468;0.6103492379188538;0.19189593195915222;0.04793578013777733;0.9985194802284241;0.5922356843948364;0.1956445425748825;0.1407797783613205;0.9989177584648132;0.5869147181510925;0.19039978086948395;-0.08853557705879211;0.9990394115447998;0.6216636300086975;0.2692401111125946;0.12820158898830414;0.9985729455947876;0.6199277639389038;0.26721176505088806;0.06306056678295135;0.9985800981521606;0.5018309950828552;0.3600032925605774;0.24111472070217133;0.9960364103317261;0.5926948189735413;0.28060802817344666;-0.19361372292041779;0.9993904232978821;0.531464695930481;0.6007158160209656;0.3367971181869507;0.35630714893341064;0.7644264101982117;0.29049691557884216;-0.10144717246294022;0.9650297164916992;0.5666393041610718;0.7750793099403381;0.32036247849464417;0.21113379299640656;0.7249228358268738;0.297044962644577;0.3469711244106293;0.7892687320709229;0.5766729116439819;0.8268868923187256;0.31960490345954895;0.20441600680351257;0.7139939665794373;0.3059035539627075;0.389716774225235;0.737548828125;0.5764471888542175;0.8203166723251343;0.2918808162212372;0.20461545884609222;0.6933597326278687;0.31695982813835144;0.37387514114379883;0.7301322817802429;0.5738071799278259;0.8050525784492493;0.30456289649009705;0.21232207119464874;0.6922397017478943;0.3306576609611511;0.35505273938179016;0.7437063455581665;0.516042172908783;0.9215906858444214;0.1429576575756073;0.9288074374198914;0.5704531073570251;0.9131917953491211;-0.1432742327451706;0.9674711227416992;0.5462853312492371;1.2450892925262451;0.25996309518814087;0.2548792362213135;0.5934125781059265;1.3891627788543701;-0.08898333460092545;0.7209969758987427;0.5429257750511169;1.5663238763809204;0.406353622674942;0.0784917101264;0.5452184081077576;1.81028413772583;-0.04407811909914017;0.3884918689727783;0.530337393283844;1.624386191368103;0.4166659116744995;0.11722510308027267;0.5082387924194336;1.880797028541565;-0.04151700437068939;0.46287813782691956;0.5903533697128296;1.6279805898666382;0.4045386016368866;0.07583270967006683;0.6094735264778137;1.8838587999343872;-0.14736373722553253;0.22150130569934845
teszt;250;0.6267032623291016;0.23583823442459106;0.09132365882396698;0.9986674189567566;0.6185151934623718;0.19884493947029114;0.08885516226291656;0.9981878995895386;0.6171481609344482;0.19729720056056976;0.08864215016365051;0.9979555010795593;0.6157861351966858;0.19581778347492218;0.0884956493973732;0.99812251329422;0.6144982576370239;0.19710201025009155;0.040957916527986526;0.9985663294792175;0.6104284524917603;0.1942329704761505;0.04091079160571098;0.9985011219978333;0.6062219738960266;0.19147777557373047;0.04085903614759445;0.9985300898551941;0.5912969708442688;0.19516722857952118;0.14111299812793732;0.9989492893218994;0.5813042521476746;0.19028986990451813;-0.08972882479429245;0.9990522861480713;0.6199896931648254;0.268937349319458;0.1212400496006012;0.9985945224761963;0.6171214580535889;0.2670743763446808;0.057047560811042786;0.9985966086387634;0.5027047991752625;0.3596115708351135;0.2617117762565613;0.9960129857063293;0.5873720645904541;0.2789498269557953;-0.1981603354215622;0.9993851184844971;0.5449249744415283;0.5587990283966064;0.3914836347103119;0.32808706164360046;0.7616907954216003;0.28808924555778503;-0.10356421768665314;0.9621538519859314;0.579422116279602;0.6787044405937195;0.4299814999103546;0.19314122200012207;0.7249905467033386;0.29915645718574524;0.3679547607898712;0.7792925834655762;0.5905997157096863;0.7161815762519836;0.4401625096797943;0.1886046826839447;0.7149495482444763;0.3071315884590149;0.4112657308578491;0.7291260361671448;0.5865036249160767;0.7054343819618225;0.4173267185688019;0.18929272890090942;0.6946746110916138;0.3175797462463379;0.3866243064403534;0.7222212553024292;0.5837363004684448;0.697418212890625;0.4188458323478699;0.19675245881080627;0.6930961608886719;0.330980122089386;0.37430086731910706;0.7378392219543457;0.5167175531387329;0.9167703986167908;0.14496611058712006;0.9254829287528992;0.567382276058197;0.9080766439437866;-0.14515160024166107;0.9659667015075684;0.5472809076309204;1.2252857685089111;0.2599211633205414;0.25043803453445435;0.597496747970581;1.3733916282653809;-0.08939733356237411;0.7235026359558105;0.5462180376052856;1.5550975799560547;0.40482500195503235;0.07730817049741745;0.5478749871253967;1.7849488258361816;-0.04523623734712601;0.38767459988594055;0.5324323177337646;1.616085171699524;0.41390714049339294;0.11750131100416183;0.5099464654922485;1.8529250621795654;-0.04299027845263481;0.4683963656425476;0.5991217494010925;1.619612216949463;0.4025774598121643;0.07489976286888123;0.6136251091957092;1.863689661026001;-0.14777454733848572;0.21995559334754944
teszt;251;0.6227414608001709;0.22862352430820465;0.036425355821847916;0.9986398220062256;0.6161890029907227;0.19252078235149384;0.04323901608586311;0.998191773891449;0.6157246232032776;0.19140952825546265;0.04293181747198105;0.99798583984375;0.6150680780410767;0.1905687302350998;0.042792387306690216;0.9981331825256348;0.6093866229057312;0.1914728730916977;-0.007540827617049217;0.9985244870185852;0.6042512059211731;0.18944169580936432;-0.007641160860657692;0.9984588623046875;0.598648190498352;0.18765099346637726;-0.007693995255976915;0.9984368681907654;0.5912958383560181;0.19270262122154236;0.13414116203784943;0.9989632964134216;0.5723404288291931;0.18899759650230408;-0.10516181588172913;0.9989988207817078;0.6178004145622253;0.2663364112377167;0.08201661705970764;0.9985671043395996;0.6117406487464905;0.2647342085838318;0.014668995514512062;0.9985537528991699;0.5035040974617004;0.3586839735507965;0.2558838725090027;0.9959295988082886;0.5814111232757568;0.2786557376384735;-0.20644429326057434;0.9992361664772034;0.5453473925590515;0.578775942325592;0.33947890996932983;0.309474915266037;0.7566250562667847;0.2881702184677124;-0.1321832835674286;0.9608744382858276;0.5790979266166687;0.74696284532547;0.3036279082298279;0.17996743321418762;0.7304116487503052;0.30061307549476624;0.29740002751350403;0.7649493217468262;0.5898663997650146;0.8065630793571472;0.29554373025894165;0.1780310571193695;0.7239111661911011;0.3100601136684418;0.33486464619636536;0.715438961982727;0.5865682363510132;0.7937378287315369;0.2678155303001404;0.1792578101158142;0.705129861831665;0.3178997039794922;0.31406843662261963;0.7094646692276001;0.5829845070838928;0.7760910987854004;0.28788766264915466;0.1865340769290924;0.7059420943260193;0.3312847316265106;0.3037446141242981;0.7270901799201965;0.5187278389930725;0.9127358198165894;0.14443935453891754;0.9237335324287415;0.5628471970558167;0.9062420725822449;-0.1446261703968048;0.9619214534759521;0.5575136542320251;1.2577310800552368;0.2509723901748657;0.2642236053943634;0.5757493376731873;1.367863655090332;-0.07741283625364304;0.7262756824493408;0.5491459369659424;1.622813105583191;0.4028348922729492;0.08472845703363419;0.5422939658164978;1.7846167087554932;-0.019924810156226158;0.39258289337158203;0.5334369540214539;1.685689926147461;0.4125536382198334;0.12680231034755707;0.5053846836090088;1.8543031215667725;-0.0190811138600111;0.47709164023399353;0.603734016418457;1.7094428539276123;0.3955225348472595;0.08237390965223312;0.613341212272644;1.860594391822815;-0.1478385031223297;0.22195065021514893
teszt;252;0.6158543825149536;0.22588501870632172;0.04120868816971779;0.9987198114395142;0.6102038025856018;0.18988165259361267;0.04613557085394859;0.9983057975769043;0.6104058027267456;0.18897312879562378;0.045850276947021484;0.9981213808059692;0.6105309128761292;0.1884123533964157;0.04571504145860672;0.9982563257217407;0.6025823950767517;0.18894973397254944;-0.004440532065927982;0.998595118522644;0.5974099636077881;0.18719913065433502;-0.0045391409657895565;0.9985290169715881;0.5917437672615051;0.1857452541589737;-0.004606884904205799;0.9984835386276245;0.5894504189491272;0.19192349910736084;0.132139191031456;0.9990329742431641;0.5669398903846741;0.18834516406059265;-0.08946975320577621;0.9990177750587463;0.6119710206985474;0.2648918032646179;0.08348651230335236;0.9986392259597778;0.6046491265296936;0.2633748948574066;0.017030637711286545;0.9986162185668945;0.5019991993904114;0.35855305194854736;0.23252253234386444;0.9960457682609558;0.575852632522583;0.2776562571525574;-0.17396484315395355;0.9991787672042847;0.5222574472427368;0.6295970678329468;0.2883080244064331;0.2937701642513275;0.7549087405204773;0.28736019134521484;-0.11940120905637741;0.9622460007667542;0.5584836602210999;0.8118258118629456;0.23446612060070038;0.1693354696035385;0.7058365941047668;0.2692618668079376;0.2886565327644348;0.7672518491744995;0.5688747763633728;0.870740532875061;0.22410765290260315;0.17073090374469757;0.6976965069770813;0.27373403310775757;0.32500404119491577;0.7171283960342407;0.570781946182251;0.8622056841850281;0.19298331439495087;0.17270979285240173;0.678777277469635;0.28709009289741516;0.30630722641944885;0.7118700742721558;0.565864622592926;0.8427435755729675;0.2173859179019928;0.17946170270442963;0.6765439510345459;0.30144941806793213;0.29368162155151367;0.7302737236022949;0.5213085412979126;0.9071171879768372;0.1382228583097458;0.9278115630149841;0.5584592223167419;0.899566650390625;-0.13840143382549286;0.9629194140434265;0.5666304230690002;1.271552324295044;0.22991174459457397;0.29768767952919006;0.5681657195091248;1.3666000366210938;-0.07837864756584167;0.7450980544090271;0.5505877733230591;1.6316523551940918;0.3846806287765503;0.10628703981637955;0.538499116897583;1.7843304872512817;-0.03477772697806358;0.4164957106113434;0.5335857272148132;1.6914069652557373;0.39537957310676575;0.1499779373407364;0.5013304352760315;1.8535606861114502;-0.037411656230688095;0.4989200234413147;0.6050975322723389;1.7253540754318237;0.3597734570503235;0.10216479003429413;0.6130598187446594;1.8633217811584473;-0.18070180714130402;0.2389279454946518
